0 6 6 3 2
0.069829	0.12148	0.47586	0.84178	0.025144	0.03771	0.1215	-0.017654	0.84382	-0.11975	0.037711	-0.0041994	0.069829	0.47586	0.025144
0.071044	0.1213	0.4843	0.84058	0.025521	0.037668	0.12132	-0.017732	0.8427	-0.12023	0.037669	-0.0042016	0.071044	0.4843	0.025521
0.072256	0.12112	0.49272	0.83937	0.025898	0.037626	0.12115	-0.01781	0.84157	-0.12072	0.037627	-0.0042038	0.072256	0.49272	0.025898
0.073466	0.12094	0.50113	0.83817	0.026274	0.037583	0.12097	-0.017888	0.84043	-0.1212	0.037585	-0.004206	0.073466	0.50113	0.026274
0.074675	0.12077	0.50953	0.83695	0.026649	0.037541	0.12079	-0.017965	0.83929	-0.12168	0.037543	-0.0042082	0.074675	0.50953	0.026649
0.075882	0.12059	0.51791	0.83573	0.027024	0.037499	0.12061	-0.018042	0.83815	-0.12215	0.037501	-0.0042104	0.075882	0.51791	0.027024
0.077087	0.1204	0.52629	0.83451	0.027399	0.037457	0.12043	-0.018119	0.83701	-0.12263	0.037459	-0.0042126	0.077087	0.52629	0.027399
0.078291	0.12022	0.53465	0.83328	0.027774	0.037415	0.12025	-0.018196	0.83586	-0.1231	0.037416	-0.0042147	0.078291	0.53465	0.027774
0.079492	0.12004	0.54301	0.83205	0.028148	0.037373	0.12007	-0.018273	0.83471	-0.12357	0.037374	-0.0042169	0.079492	0.54301	0.028148
0.080692	0.11986	0.55135	0.83081	0.028521	0.037331	0.11988	-0.018349	0.83355	-0.12404	0.037332	-0.004219	0.080692	0.55135	0.028521
0.08189	0.11967	0.55968	0.82956	0.028894	0.037289	0.1197	-0.018425	0.83239	-0.1245	0.03729	-0.0042212	0.08189	0.55968	0.028894
0.083086	0.11949	0.568	0.82832	0.029267	0.037246	0.11952	-0.018501	0.83123	-0.12497	0.037248	-0.0042233	0.083086	0.568	0.029267
0.08428	0.1193	0.5763	0.82707	0.029639	0.037204	0.11933	-0.018576	0.83006	-0.12543	0.037206	-0.0042254	0.08428	0.5763	0.029639
0.085473	0.11912	0.5846	0.82581	0.030011	0.037162	0.11915	-0.018651	0.82889	-0.12588	0.037163	-0.0042275	0.085473	0.5846	0.030011
0.086663	0.11893	0.59288	0.82455	0.030382	0.03712	0.11896	-0.018727	0.82772	-0.12634	0.037121	-0.0042296	0.086663	0.59288	0.030382
0.087852	0.11874	0.60115	0.82328	0.030753	0.037077	0.11878	-0.018801	0.82654	-0.12679	0.037079	-0.0042317	0.087852	0.60115	0.030753
0.089039	0.11855	0.60941	0.82201	0.031124	0.037035	0.11859	-0.018876	0.82536	-0.12724	0.037037	-0.0042338	0.089039	0.60941	0.031124
0.090224	0.11837	0.61766	0.82074	0.031494	0.036993	0.1184	-0.01895	0.82418	-0.12769	0.036994	-0.0042359	0.090224	0.61766	0.031494
0.091407	0.11818	0.62589	0.81946	0.031864	0.03695	0.11821	-0.019025	0.82299	-0.12814	0.036952	-0.004238	0.091407	0.62589	0.031864
0.092588	0.11799	0.63412	0.81817	0.032233	0.036908	0.11802	-0.019098	0.8218	-0.12858	0.03691	-0.00424	0.092588	0.63412	0.032233
0.093767	0.11779	0.64233	0.81689	0.032602	0.036865	0.11783	-0.019172	0.82061	-0.12903	0.036867	-0.0042421	0.093767	0.64233	0.032602
0.094945	0.1176	0.65053	0.81559	0.032971	0.036823	0.11764	-0.019246	0.81941	-0.12947	0.036825	-0.0042441	0.094945	0.65053	0.032971
0.09612	0.11741	0.65872	0.8143	0.033339	0.03678	0.11745	-0.019319	0.81821	-0.1299	0.036782	-0.0042461	0.09612	0.65872	0.033339
0.097294	0.11722	0.66689	0.813	0.033706	0.036738	0.11725	-0.019392	0.81701	-0.13034	0.03674	-0.0042481	0.097294	0.66689	0.033706
0.098465	0.11702	0.67506	0.81169	0.034073	0.036696	0.11706	-0.019465	0.8158	-0.13077	0.036698	-0.0042502	0.098465	0.67506	0.034073
0.099635	0.11683	0.68321	0.81038	0.03444	0.036653	0.11687	-0.019537	0.81459	-0.1312	0.036655	-0.0042522	0.099635	0.68321	0.03444
0.1008	0.11663	0.69135	0.80907	0.034806	0.03661	0.11667	-0.019609	0.81338	-0.13163	0.036613	-0.0042541	0.1008	0.69135	0.034806
0.10197	0.11643	0.69948	0.80775	0.035172	0.036568	0.11648	-0.019681	0.81216	-0.13206	0.03657	-0.0042561	0.10197	0.69948	0.035172
0.10313	0.11624	0.70759	0.80643	0.035538	0.036525	0.11628	-0.019753	0.81094	-0.13248	0.036528	-0.0042581	0.10313	0.70759	0.035538
0.10429	0.11604	0.7157	0.8051	0.035903	0.036483	0.11608	-0.019825	0.80972	-0.1329	0.036485	-0.0042601	0.10429	0.7157	0.035903
0.10545	0.11584	0.72379	0.80377	0.036268	0.03644	0.11589	-0.019896	0.8085	-0.13332	0.036442	-0.004262	0.10545	0.72379	0.036268
0.10661	0.11564	0.73187	0.80243	0.036632	0.036398	0.11569	-0.019967	0.80727	-0.13374	0.0364	-0.004264	0.10661	0.73187	0.036632
0.10777	0.11544	0.73993	0.80109	0.036996	0.036355	0.11549	-0.020038	0.80603	-0.13415	0.036357	-0.0042659	0.10777	0.73993	0.036996
0.10892	0.11524	0.74799	0.79975	0.037359	0.036312	0.11529	-0.020109	0.8048	-0.13456	0.036315	-0.0042678	0.10892	0.74799	0.037359
0.11007	0.11504	0.75603	0.7984	0.037722	0.03627	0.11509	-0.020179	0.80356	-0.13497	0.036272	-0.0042697	0.11007	0.75603	0.037722
0.11122	0.11484	0.76406	0.79705	0.038084	0.036227	0.11489	-0.020249	0.80232	-0.13538	0.036229	-0.0042716	0.11122	0.76406	0.038084
0.11237	0.11463	0.77208	0.79569	0.038446	0.036184	0.11469	-0.020319	0.80107	-0.13579	0.036187	-0.0042735	0.11237	0.77208	0.038446
0.11352	0.11443	0.78008	0.79433	0.038808	0.036141	0.11448	-0.020389	0.79983	-0.13619	0.036144	-0.0042754	0.11352	0.78008	0.038808
0.11466	0.11423	0.78807	0.79297	0.039169	0.036099	0.11428	-0.020458	0.79857	-0.13659	0.036101	-0.0042773	0.11466	0.78807	0.039169
0.1158	0.11402	0.79605	0.7916	0.03953	0.036056	0.11408	-0.020527	0.79732	-0.13699	0.036059	-0.0042792	0.1158	0.79605	0.03953
0.11694	0.11382	0.80402	0.79023	0.03989	0.036013	0.11387	-0.020596	0.79606	-0.13739	0.036016	-0.004281	0.11694	0.80402	0.03989
0.11808	0.11361	0.81197	0.78885	0.04025	0.03597	0.11367	-0.020665	0.7948	-0.13778	0.035973	-0.0042829	0.11808	0.81197	0.04025
0.11922	0.1134	0.81991	0.78747	0.04061	0.035927	0.11346	-0.020734	0.79354	-0.13818	0.03593	-0.0042847	0.11922	0.81991	0.04061
0.12035	0.11319	0.82784	0.78609	0.040969	0.035884	0.11325	-0.020802	0.79228	-0.13857	0.035887	-0.0042866	0.12035	0.82784	0.040969
0.12148	0.11299	0.83576	0.7847	0.041328	0.035842	0.11305	-0.02087	0.79101	-0.13896	0.035845	-0.0042884	0.12148	0.83576	0.041328
1.23E-01	1.13E-01	8.44E-01	0.78331	4.17E-02	0.035799	0.11284	-0.020938	0.78974	-0.13934	0.035802	-0.0042902	1.23E-01	8.44E-01	4.17E-02
1.23E-01	1.13E-01	8.48E-01	0.78253	4.19E-02	0.035775	0.11272	-0.020976	0.78902	-0.13956	0.035778	-0.0042912	1.23E-01	8.48E-01	4.19E-02
1.23E-01	1.13E-01	8.48E-01	0.78253	4.19E-02	0.035775	0.11272	-0.020976	0.78902	-0.13956	0.035778	-0.0042912	1.23E-01	8.48E-01	4.19E-02
